shipment_date,year,month,quarter,financial_year,is_peak_season,hs_code,hs_desc,dest_iso_alpha3,dest_country_name,reporter_country_name,fob_usd,quantity_kg,unit_price_usd,is_outlier,source
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",COD,Dem. Rep. of the Congo,India,8856.848,2174.0,4.074,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",COG,Congo,India,10335.371,520.0,19.8757,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",CYP,Cyprus,India,284.081,51.0,5.5702,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",DEU,Germany,India,22085.163,3231.0,6.8354,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",ECU,Ecuador,India,1866.079,255.0,7.318,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",ESP,Spain,India,34624.223,4350.0,7.9596,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",FJI,Fiji,India,91349.605,10955.0,8.3386,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",FRA,France,India,41790.903,10195.0,4.0992,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",GBR,United Kingdom,India,879630.055,174817.0,5.0317,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",GEO,Georgia,India,274.044,24.0,11.4185,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",GHA,Ghana,India,12065.515,441.0,27.3594,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",GMB,Gambia,India,5119.927,1285.0,3.9844,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",HKG,"China, Hong Kong SAR",India,6.978,1.363,5.1196,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",IDN,Indonesia,India,16226.988,5659.0,2.8675,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",IRL,Ireland,India,27163.72,5266.0,5.1583,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",JPN,Japan,India,339.421,5.0,67.8842,True,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",KAZ,Kazakhstan,India,2654.756,115.0,23.0848,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",KEN,Kenya,India,131.694,142.0,0.9274,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",KWT,Kuwait,India,1929.873,292.0,6.6092,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",LKA,Sri Lanka,India,12177.363,2555.0,4.7661,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",MAR,Morocco,India,2060.816,720.0,2.8622,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",MOZ,Mozambique,India,1362.167,232.0,5.8714,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",MUS,Mauritius,India,57338.511,3186.0,17.997,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",MYS,Malaysia,India,24073.946,20027.0,1.2021,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",NFK,Norfolk Isds,India,109.432,21.374,5.1199,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",NGA,Nigeria,India,54.79,10.0,5.479,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",NLD,Netherlands,India,27505.597,5084.0,5.4102,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",NPL,Nepal,India,73795.689,11327.0,6.515,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",NZL,New Zealand,India,17054.365,1452.0,11.7454,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",PAN,Panama,India,3683.996,904.0,4.0752,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",PHL,Philippines,India,944.513,84.0,11.2442,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",POL,Poland,India,83235.903,17003.0,4.8954,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",QAT,Qatar,India,3002.363,914.0,3.2849,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",SAU,Saudi Arabia,India,10139.494,250.0,40.558,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",SGP,Singapore,India,4013.917,1608.0,2.4962,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",SVK,Slovakia,India,97588.492,18630.0,5.2382,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",SWE,Sweden,India,35.52,6.0,5.92,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",TZA,United Rep. of Tanzania,India,1622.926,195.0,8.3227,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",USA,USA,India,1219116.631,242161.0,5.0343,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",ZAF,South Africa,India,43776.102,30259.0,1.4467,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,440929,"Wood; non-coniferous, other than bamboo or tropical wood, (including unassembled strips and friezes for parquet flooring), continuously shaped along any edges, ends or faces, whether or not planed, sanded or end-jointed",ARE,United Arab Emirates,India,179897.032,53880.0,3.3388,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,440929,"Wood; non-coniferous, other than bamboo or tropical wood, (including unassembled strips and friezes for parquet flooring), continuously shaped along any edges, ends or faces, whether or not planed, sanded or end-jointed",ISR,Israel,India,1931.376,296.0,6.5249,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,440929,"Wood; non-coniferous, other than bamboo or tropical wood, (including unassembled strips and friezes for parquet flooring), continuously shaped along any edges, ends or faces, whether or not planed, sanded or end-jointed",NPL,Nepal,India,23027.368,12235.0,1.8821,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,440929,"Wood; non-coniferous, other than bamboo or tropical wood, (including unassembled strips and friezes for parquet flooring), continuously shaped along any edges, ends or faces, whether or not planed, sanded or end-jointed",PHL,Philippines,India,3129.119,648.0,4.8289,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,440929,"Wood; non-coniferous, other than bamboo or tropical wood, (including unassembled strips and friezes for parquet flooring), continuously shaped along any edges, ends or faces, whether or not planed, sanded or end-jointed",USA,USA,India,49.449,2.0,24.7245,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",ARE,United Arab Emirates,India,60067.112,16623.0,3.6135,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",AUS,Australia,India,560412.108,189472.0,2.9578,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",AUT,Austria,India,839.093,31.0,27.0675,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",BEL,Belgium,India,2931.349,346.0,8.4721,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",BRA,Brazil,India,20010.727,4526.0,4.4213,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",BTN,Bhutan,India,80.38,30.0,2.6793,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",CAN,Canada,India,498247.801,128079.0,3.8902,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",CHE,Switzerland,India,38585.752,5823.0,6.6264,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",CHN,China,India,137919.766,6663.0,20.6993,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",CRI,Costa Rica,India,311.08,43.0,7.2344,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",CZE,Czechia,India,255.284,20.0,12.7642,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",DEU,Germany,India,176580.919,33598.0,5.2557,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",DNK,Denmark,India,6044.365,206.0,29.3416,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",ESP,Spain,India,7914.0,961.0,8.2352,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",FRA,France,India,106489.395,22219.0,4.7927,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",GBR,United Kingdom,India,155125.646,28380.0,5.466,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",HUN,Hungary,India,50.563,10.0,5.0563,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",ISR,Israel,India,129947.487,26945.0,4.8227,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",ITA,Italy,India,4095.384,391.0,10.4741,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",JPN,Japan,India,33986.711,2139.0,15.8891,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",KEN,Kenya,India,863.73,475.0,1.8184,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",KGZ,Kyrgyzstan,India,336.992,9.0,37.4436,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",KWT,Kuwait,India,679.433,55.0,12.3533,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",MUS,Mauritius,India,0.094,0.021,4.4762,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",MYS,Malaysia,India,253.486,32.0,7.9214,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",NGA,Nigeria,India,20.142,9.0,2.238,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",NLD,Netherlands,India,42180.753,7615.0,5.5392,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",NPL,Nepal,India,3302.56,1804.0,1.8307,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",NZL,New Zealand,India,97417.507,28851.0,3.3766,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",PAN,Panama,India,1005.811,86.0,11.6955,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",PRT,Portugal,India,1259.967,200.0,6.2998,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",QAT,Qatar,India,1884.275,13.0,144.9442,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",ROU,Romania,India,12643.138,3029.0,4.174,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",SAU,Saudi Arabia,India,57703.898,7515.0,7.6785,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",SGP,Singapore,India,5301.89,1802.0,2.9422,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",SWE,Sweden,India,13633.396,1699.0,8.0244,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",SYC,Seychelles,India,3506.516,40.0,87.6629,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",URY,Uruguay,India,586.546,75.0,7.8206,False,COMTRADE
2021-07-01,2021,7,3,FY21-22,False,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",USA,USA,India,3128590.253,639153.0,4.8949,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",ARE,United Arab Emirates,India,155079.041,122141.0,1.2697,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",ARG,Argentina,India,157149.445,109000.0,1.4417,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",AUS,Australia,India,569539.602,443500.0,1.2842,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",BEL,Belgium,India,51772.447,36000.0,1.4381,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",BGD,Bangladesh,India,1692.212,120.0,14.1018,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",BHR,Bahrain,India,4209.385,2000.0,2.1047,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",BRA,Brazil,India,549432.563,287300.0,1.9124,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",BTN,Bhutan,India,1617.703,75.0,21.5694,True,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",CAN,Canada,India,319908.492,256973.0,1.2449,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",CHE,Switzerland,India,48915.449,25000.0,1.9566,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",CHL,Chile,India,191978.406,118500.0,1.6201,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",CHN,China,India,1733996.135,1409030.0,1.2306,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",COL,Colombia,India,43141.313,38000.0,1.1353,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",DEU,Germany,India,3459637.616,2755000.0,1.2558,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",DNK,Denmark,India,117868.659,90100.0,1.3082,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",DZA,Algeria,India,88272.402,78245.0,1.1282,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",EGY,Egypt,India,38248.786,19859.0,1.926,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",ESP,Spain,India,193994.644,160000.0,1.2125,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",FRA,France,India,537385.338,288650.0,1.8617,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",GBR,United Kingdom,India,695486.91,594425.0,1.17,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",GHA,Ghana,India,710.374,325.0,2.1858,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",GRC,Greece,India,27865.167,27000.0,1.032,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",HKG,"China, Hong Kong SAR",India,9736.133,7000.0,1.3909,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",IDN,Indonesia,India,426043.357,372500.0,1.1437,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",IRL,Ireland,India,21871.28,26100.0,0.838,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",IRN,Iran,India,116551.08,105000.0,1.11,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",IRQ,Iraq,India,46875.188,40000.0,1.1719,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",ISR,Israel,India,50618.998,44000.0,1.1504,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",ITA,Italy,India,524949.622,424990.0,1.2352,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",JOR,Jordan,India,16200.286,10000.0,1.62,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",JPN,Japan,India,571316.569,128641.0,4.4412,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",KEN,Kenya,India,76.693,50.0,1.5339,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",KOR,Rep. of Korea,India,183798.504,156500.0,1.1744,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",KWT,Kuwait,India,5679.203,2994.0,1.8969,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",LKA,Sri Lanka,India,43864.049,26275.0,1.6694,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",LTU,Lithuania,India,27527.754,26000.0,1.0588,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",LVA,Latvia,India,28729.182,25000.0,1.1492,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",MAR,Morocco,India,22026.768,18000.0,1.2237,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",MDG,Madagascar,India,5640.122,3000.0,1.88,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",MEX,Mexico,India,368214.997,321260.0,1.1462,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",MLT,Malta,India,2374.788,100.0,23.7479,True,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",MOZ,Mozambique,India,8321.694,3500.0,2.3776,False,COMTRADE
2021-08-01,2021,8,3,FY21-22,False,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",MRT,Mauritania,India,30975.147,28000.0,1.1063,False,COMTRADE
